S0,JOURNAL_TITLE,ARTICLE_TITLE,ARTICLE_ABSTRACT
S0,Jurnal Penelitian Hukum De Jure,Gugatan Sederhana dalam Sistem Peradilan di Indonesia ,"Pengadilan bukan hanya harus independen dan berintegritas, namun harus mampu memberikan layanan berkeadilan kepada semua lapisan masyarakat. Untuk itu, dalam Sistem Peradilan di Indonesia berdasarkan asas sederhana, cepat dan biaya murah. Permasalan Penelitian ini yaitu Penerapan Gugatan Sederhana dan hambatannya dalam Sistem Peradilan di Indonesia dengan menggunakan metode penelitian kualitatif. Hasi penelitian merekomendasikn Perlu revisi Perma No. 2 tahun 2015 tentang gugatan sederhana yaitu Menaikan nilai gugatan materil dari Rp 200 juta menjadi Rp 500 juta atau berdasarkan nilai ekonomi Daerah yang mengacu pada nilai pendapatan tertinggi di daerah yang dapat mengakomodir dan memperluas jumlah gugatan. Perkara penyelesaian sengketanya dilakukan melalui peradilan khusus sebagaimana diatur di dalam peraturan perundang-undangan atau sengketa hak atas tanah menghambat proses menjadi hal yang gugatan perlu ditinjau ulang (HKI, Hubungan Industrial, Ekonomi Syariah, dan lain-lain) jika penyelesaiannya dapat secara sederhana sehingga tidak perlu lagi dibatasi. Ekseksusi gugatan sederhana sebagai makhkota dari gugatan masih menggunakan eksekusi dalam gugatan biasa. Memasukan materi muatan gugatan sederhana yang telah direvisi dalam Rancangan Kitab Undang-Undang Hukum Acara Perdata tidak hanya dalam perma namun mengikat dalam Undang-undang. Sosialisasi Perma No. 2 Tahun 2015 kepada hakim, panitera, panitera pengganti, pengacara/ advokat terutama kepada masyarakat sangat diperlukan"
S0,Jurnal Penelitian Hukum De Jure,Pelaksanaan Upaya Perdamaian dalam Perkara Perceraian (Suatu Kajian terhadap Putusan Verstek pada Mahkamah Syariyah Bireuen) ,"Pasal 39 Ayat (1) Undang-Undang Nomor 1 Tahun 1974 tentang Perkawinan jo. Pasal 31 Peraturan Pemerintah Nomor 9 Tahun 1975 tentang Pelaksanaan Undang-Undang Nomor 1 Tahun 1974 jo. Pasal 65 dan Pasal 82 Undang-Undang Nomor 7 Tahun 1989 tentang Peradilan Agama jo. Pasal 115 Instruksi Presiden Nomor 1 Tahun 1991 tentang Penyebaran Kompilasi Hukum Islam menyatakan hakim wajib mengupayakan perdamaian kepada para pihak pada setiap persidangan secara efektif dan optimal untuk mencegah terjadinya perceraian. Namun pada praktiknya, upaya tersebut masih belum dilakukan secara maksimal sehingga perkara perceraian terus menerus meningkat terutama putusan verstek. Penelitian ini bertujuan untuk mengetahui pelaksanaan dari upaya perdamaian dalam perkara perceraian di Mahkamah Syariyah Bireuen serta penyebab tidak tercapainya perdamaian sehingga diputus secara verstek. Metode dalam penelitian ini adalah yuridis empiris. Hasil penelitian menunjukkan bahwa pelaksanaan upaya perdamaian di Mahkamah Syariyah Bireuen belum efektif dan optimal untuk mencegah terjadinya perceraian terutama dalam perkara verstek. Hal ini disebabkan oleh kinerja hakim yang belum maksimal dalam mengupayakan perdamaian di setiap persidangan. Selain itu, ketidakhadiran salah satu pihak dengan maksud untuk mempermudah proses perceraian serta telah adanya keinginan dari para pihak untuk bercerai menjadi penyebab perdamaian semakin sulit dicapai, sehingga pada akhirnya hakim menjatuhkan putusan perceraian secara verstek."
S0,Jurnal Penelitian Hukum De Jure,Politik Hukum dan Konstitusionalitas Kewenangan Pembubaran Organisasi Kemasyarakatan Berbadan Hukum oleh Pemerintah ,"Eksistensi Organisasi Kemasyarakatan (Ormas) merupakan wujud realisasi kebebasan berserikat dan berkumpul. Namun, muncul polemik ketatanegaraan karena pemberian kewenangan menentukan pembubaran Ormas Berbadan Hukum kepada Pemerintah. Artikel ini hendak menemukan perkembangan politik hukum dan konstitusionalitas kewenangan pembubaran Ormas oleh Pemerintah. Metode penelitian yang digunakan adalah penelitian hukum kualitatif dengan pendekatan regulasi, doktrinal, dan putusan. Hasil kajian menunjukan kewenangan pembubaran Ormas, semula ditentukan oleh Pemerintah berdasarkan UU No. 8 Tahun 1985, lalu diputuskan oleh pengadilan berdasarkan UU No. 17 tahun 2013, tapi akhirnya ditentukan kembali oleh Pemerintah berdasarkan UU No. 16 Tahun 2017. Perubahan rumusan norma ini menunjukan arah politik hukum yang bertendensi hukum represif dan melanggar prinsip demokrasi. Sedangkan, analisis konstitusionalitas kewenangan menemukan: Pertama, terjadi pelanggaran terhadap asas due process of law sebagaimana diatur Pasal 1 ayat (3) UUD 1945; Kedua, terjadi pelanggaran terhadap hak berserikat dan berkumpul sebagaimana dijamin Pasal 28 dan Pasal 28 E ayat (3); Ketiga, tidak tepat menerapkan asas contrarius actus terhadap Ormas Berbadan Hukum sebagai subjek hukum, sehingga sudah seharusnya Pasal 62 ayat (3) dan 80 A Perppu No. 2 Tahun 2017 sebagaimana ditetapkan dalam UU No. 16 Tahun 2017 dinyatakan inkonstitusional. Kedepannya, sangat penting pembentuk undang-undang segera merevisi UU No. 16 Tahun 2017 atau Mahkamah Konstitusi memberikan putusan konstitusional bersyarat yang mengembalikan kewenangan menentukan pembubaran Ormas kepada pengadilan."
S0,Jurnal Penelitian Hukum De Jure,Tanggung Jawab Negara dalam Penanganan Tindak Pidana Perdagangan Orang ,"Perdagangan orang merupakan bentuk kejahatan transnasional yang semakin marak terjadi namun sulit untuk dideteksi. Kejahatan ini ditemui di negara berkembang, memiliki jumlah populasi penduduk besar, jumlah penduduk perempuan dan lakilaki tidak seimbang. Tujuan tulisan ini untuk mengetahui pertanggungjawaban negara dalam penanganan kasus tindak pidana perdagangan orang (TPPO) dan hambatan yang dihadapi di Nusa Tenggara Timur yang menjadi obyek penelitian. Manfaat umum diharapkan sebagai bahan informasi kepada masyarakat terkait dengan tindak pidana perdagangan orang, secara khusus diharapkan sebagai bahan masukan bagi para pemangku kepentingan dalam rangka pengambilan kebijakan. Metode dalam tulisan ini bersifat dekriptif-analisis dengan pendekatan kualitatif, menggambarkan objek atau subjek yang diteliti sesuai data dan informasi yang didapatkan selanjutnya dilakukan analisis secara kualitatif. Pertanggungjawaban negara dalam penanganan Tindak Pidana Perdagangan Orang adalah dengan dibentuknya Gugus Tugas pencegahan dan penanganan. Gugus Tugas ini belum optimal karena bersifat koordinatif dan adanya praktek sistem penempatan TKI yang tidak memberikan perlindungan sejak dini sehingga bertentangan dengan upaya pencegahan perdagangan orang. TPPO sebagai kejahatan yang bersifat luar biasa, sehingga dalam penanganannya juga harus melalui cara yang luar biasa. Oleh karenanya perlu merevisi Pasal 1 Peraturan Presiden Republik Indonesia No 69 Tahun 2008 tentang Gugus Tugas Pencegahan dan Penanganan Tindak Pidana Perdagangan Orang agar pembentukannya menjadi lembaga operasional bukan lembaga koordinatif."
S0,Jurnal Penelitian Hukum De Jure,Perlindungan Indikasi Geografis dalam Rangka Mendorong Perekonomian Daerah ,"Indonesia memiliki sumber daya alam yang melimpah, kekayaan alam tersebut menumbuhkan banyak ragam keunikan baik hayati maupun nabati sehingga memberikan berbagai macam potensi anugerah alam yang luar biasa sehingga dari potensi tersebut menimbulkan berbagai produk pertanian, perkebunan, budidaya, kerajinan dan kehutanan yang mencirikan geografis di mana potensi itu berada. potensi alam ini harus dilindungi dalam bingkai produk indikasi geografis sebagai ciri khas produk Indonesia. Permasalahannya adalah bagaimana perlindungan indikasi geografis di Indonesia dan apakah pendaftaran produk/barang indikasi geografis dapat mendorong perekonomian daerah. Penelitian ini bertujuan untuk melihat dan menganalisis perlindungan indikasi geografis di Indonesia dan melihat sejauhmana pendaftaran indikasi geografis dapat mendorong peningkatan ekonomi daerah. Sebagai pisau analisis mengunakan metodologi pendekatan kualitatif dan sebagai alat pengumpul data berupa pedoman wawancara dan ovservasi lapangan. Hasil penelitian melihat bahwa Perlindungan indikasi geografis di Indonesia terlihat dengan diterbitkannya undang-undang Nomor 20 Tahun 2018 tentang Merek dan Indikasi Geografis Akan tetapi dalam pelaksanaanya Undang- undang masih terdapat kelemahan, dan terdaftarnya produk sebagai indikasi geografis memberi nilai tambah terhadap produk tersebut, tetapi peningkatan itu belum dinikmati sepenuhnya oleh petani."
S0,Jurnal Penelitian Hukum De Jure,Adopsi Hukum Asing ke dalam Hukum Nasional (Tinjauan terhadap Perjanjian Bank Syariah) ,"Telah terjadi pencangkokan ketentuan-ketentuan perjanjian KUHPerdata (tranplantasi hukum perjanjian) pada akad pembiayaan bank syariah yang seharusnya secara keseluruhan berdasarkan ketentuan-kekentuan perjanjian menurut hukum Islam, dalam praktek perbankan syariah sudah seharusnya menuangkan syarat dan rukun sebagaimana ketentuan yang terdapat di dalam syariat Islam begitu pula ketika menuangkan ke dalam akad. Praktik riba tidak meningkatkan kekayaan secara merata tetapi justru terakumulasi pada segelintir orang pemilik modal. Perumusan masalah dalam tulisan ini adalah bagaimana penerapan tranplantasi hukum perjanjian pembiayaan menurut KUHPerdata ke dalam hukum perjanjian mudharabah muqayyadah pada Bank BNI Syariah dan bagaimana ketentuannya jika terjadi wanprestasi pada perjanjian pembiayaan mudharabah muqayyadah. Metode dalam penulisan yaitu penelitian yuridis normatif. Penelitian ini berbasis pada analisis terhadap peraturan perundang-undangan yang ada. Adopsi hukum sebagai upaya untuk mempermudah proses pelaksanaan hukum pada suatu negara, salah satunya adalah dalam perjanjian syariah"
S0,Jurnal Penelitian Hukum De Jure,Penataan Administrasi Kependudukan Berbasis Mukim dan Gampong di Provinsi Aceh ,"Ada sistem pemerintahan yang khas di Aceh, yakni berbasis mukim dan gampong. Sistem pemerintahan ini secara formal diatur dalam Undang-Undang No. 11 Tahun 2006 tentang Pemerintahan Aceh. Artikel ini ingin menjawab permasalahan terkait bagaimana peran pemerintahan mukim dan gampong dalam penataan administrasi kependudukan di Provinsi Aceh. Penelitian ini merupakan gabungan penelitian normatif (mengkaji perundang-undangan) dan empiris (melihat bekerjanya hukum). Spesifikasi penelitian, ingin melihat sejauhmana hukum yang mengatur mukim dan gampong bisa diterapkan terhadap sistem administrasi kependudukan. Administrasi kependuduk adalah salah satu bagian dari pelayanan publik yang diberikan negara kepada warganya untuk memenuhi hak-hak warga negara. Oleh karena itu, pengelolaan administrasi sipil harus didasarkan pada sistem yang ada yang sesuai dengan aturan sehingga akan menghasilkan data sipil yang benar. Hal ini dihasilkan dari data sipil yang akurat dapat digunakan di beberapa bidang untuk mendukung pembangunan. Pemerintah Aceh disarankan melakukan penguatan terhadap mukim dan gampong untuk membantu proses pembangunan hingga pada tingkat bawah."
S0,Jurnal Penelitian Hukum De Jure,Transplantasi Hukum Bisnis di Era Globalisasi Tantangan Bagi Indonesia ,"Kebijakan investasi di Indonesia saat ini masih terkendala adanyal peraturan perundang-undangan yang tertinggal dengan ketentuan di bidang investasi. Seiring dengan globalisasi serta keikutsertaan dalam bidang investasi, maka untuk dapat mengantisipasi ketentuan tersebut adalah dengan cara melakukan transplantasi hukum untuk dapat mengisi kekosongan yang terjadi sekarang. Penelitian ini bertujuan untuk mengetahui cara yang terbaik bagi pemerintah Indonesia dalam mengisi kekosongan hukum bisnis saat ini. Penelitian ini merupakan suatu penelitian yuridis normatif, dimana titik berat analisis adalah norma hukum yang terdapat dalam literatur dan peraturan perundang-undangan. Kesimpulan yang dapat disampaikan dari penelitian ini adalah bahwa liberalisasi perdagangan khususnya dalam hukum bisnis telah meluas ke segala komoditas, tidak terkecuali dalam hukum bisnis. Bagi pemerintah Indonesia hal ini membawa dampak yang kurang baik mengingat ketertinggalan peraturan perundang-undangan berdampak pada investasi. Untuk dapat mengatasi hal ini, maka pemerintah dapat melakukan transplantasi hukum, khususnya di bidang hukum bisnis."
S0,Jurnal Penelitian Hukum De Jure,Kedudukan Hakim Komisaris dalam RUU Hukum Acara Pidana ,"Undang-Undang Nomor 8 Tahun 1981 Tentang Hukum Acara Pidana atau yang biasa disebut KUHAP telah berumur 37 tahun. Dalam kurun waktu tersebut undang-undang ini sudah bereperan besar dalam penegakan hukum di Indonesia khususnya sebagai dasar dalam penegakan dan proses hukum pidana. Sebagai karya yang dianggap sangat fenomenal pada waktu pengundangannya ternyata KUHAP juga mempunyai kekurangan yang ditemukan dalam perjalanan penerapannya. Salah satu hal yang akhir-akhir ini menjadi sorotan adalah menyangkut masalah pra peradilan, yang terdapat dalam KUHAP. Ketentuan mengenai pra peradilan dibuat dengan maksud untuk melindungan Hak Asasi Manusia khususnya hak pihak-pihak yang menjadi tersangka dalam proses pidana. Menyadari adanya kekurangan dalam pra peradilan maka dalam pembaharuan KUHAP diperkenalkan adanya hakim komisaris sebagai penganti lembaga pra peradilan. Lembaga hakim komisaris ini sudah dimaksukkan dalam RUU Hukum Acara Pidana walaupun masih menuai pro dan kontra, Lembaga Hakim Komisaris ini sudah banyak dibahas di dalam seminar-seminar dan diskusi-diskusi. Untuk mengetahui lebih jauh mengenai keberadaan lembaga Hakim Komisaris ini maka dipandang perlu untuk melakukan suatu penelitian. Adapun rumusan masalah yang dibahas dalam penelitian ini adalah bagaimanakah peran lembaga hakim komisaris dalam RUU KUHAP. Sedangkan tujuan penelitian ini adalah untuk mengetahui bagaimana pengaturan peran lembaga Hakim Komisaris dalam RUU KUHAP. Metode yang dipergunakan dalam penelitian ini adalah juridis normatif. Dari hasil penelitian dapat disimpulkan bahwa Lembaga Hakim Komisaris ini dimaksudkan untuk mengganti peran pra peradilan yang diatur di dalam KUHAP yang bertujuan untuk melindungi hak-hak tersangka dengan cara yang lebih baik. Dengan demikian disarankan agar keberadaan Hakim Komisaris yang telah dimasukkan dalam RUU KUHAP tetap dipertahankan apabila RUU tersebut menjadi undang-undang."
S0,Jurnal Penelitian Hukum De Jure,Implikasi Penyuluhan Hukum Langsung terhadap Peningkatan Kesadaran Hukum Masyarakat ,"Keberhasilan penyuluhan hukum langsung yang dilakukan agak sulit diukur dari segi kualitatif, tetapi secara kuantitatif dapat diketahui melalui Indikator-indikator keberhasilan pembudayaan hukum di masyarakat, degradasi budaya hukum yang terjadi di masyarakat, seperti tindakan main hakim sendiri, pelaksanaan sweeping oleh sebagian anggota masyarakat, dan disamping itu perkembangan teknologi dan informasi telah membuat masyarakat mudah mendapatkan berita terkait dengan tindakan dan perbuatan yang melanggar hukum. Penelitian ini bertujuan untuk mengetahui bagaimana pelaksanaan dan metode Penyuluhan Hukum lansung dalam meningkatkan kesadaran hukum masyarakat serta pengaruh Penyuluhan Hukum terhadap kesadaran hukum masyarakat. Metode penelitian menggunakan pendekatan kualitatif yang ditinjau dari segi penerapan peraturan. Hasil penelitian menunjukan bahwa Pelaksanaan Penyuluhan Hukum lansung pada masyarakat selama ini sangat minim dilakukan oleh instansi yang terkait dan belum membawa pengaruh yang signifikan bagi peningkatan kesadaran hukum masyarakat karena terkendala dengan permasalahan antara lain: terbatasnya sarana dan prasarana, anggaran yang tersedia kurang memadai dan terbatasnya kemampuan SDM. Saran Frekuensi pelaksanaan penyuluhan hukum sebaiknya volumenya ditingkatkan dilakukan secara berkesinambungan, baik tempat maupun materinya, perlu peningkatan kualitas maupun kuatintas SDM tenaga fungsional Penyuluh Hukum agar lebih profesional melalui uji kompetensi, perlu dilakukan Penyuluhan Hukum bersama dan disinergikan antar intansi. Metode penyuluhan hukum secara lansung melalui ceramah, hendaknya dilakukan lebih menarik masyarakat."
S0,Jurnal Penelitian Hukum De Jure,Perlindungan Hukum bagi Pengguna Internet terhadap Konten Web Umpan Klik di Media Online ,"Internet telah menciptakan peluang, tatangan serta mempengaruhi perubahan kultur digital di Indonesia. Berdasarkan penelitian Badan Penelitian dan Pengembangan SDM Kementerian Komunikasi dan Informatika di tahun 2017 diketahui bahwa 72,13% masyarakat Indonesia merupakan pengguna perangkat TIK, namun rendahnya tingkat literasi dan kebiasaan malas membaca mempermudah orang Indonesia terkena umpan klik. Metode yang digunakan adalah metode yuridis normatif, penelitian kualitatif dengan analisis deskriptif. Hasil yang diperoleh dari penelitian ini yaitu pertama, belum terdapat aturan yang secara khusus mengatur clickbait. Clickbait headline saat ini banyak digunakan di dunia jurnalistik, dan artikel ini dianggap sebagai artikel yang tidak melanggar hukum jika hanya mendasarkan aktivitas nya pada judul yang melebih-lebihkan semata, namun artikel clickbait akan dianggap illegal jika mengandung illegal content seperti penghinaan, pencemaran nama baik, pelanggaran kesusilaan, berita bohong, perjudian, pemerasan, pengancaman, penipuan yang dapat merugikan konsumen, provokasi yang menimbulkan rasa kebencian terhadap suku, agama, ras dan antar golongan (SARA), meningkatkan permusuhan antar individu, mengandung ancaman kekerasan atau menakut-nakuti secara pribadi. Kedua, cara mengurangi artikel click bait melalui pendidikan, meningkatkan literasi masyarakat, pembelajaran tenik konsumsi berita kritis, atau dapat ditempuh melalui jalur hukum baik perdata ataupun pidana."
S0,Jurnal Penelitian Hukum De Jure,Hakim Komisaris dan Miscarriage of Justice dalam Sistem Peradilan Pidana ,"Proses penegakan hukum pidana ternyata dapat menimbulkan pelanggaran terhadap hak asasi pelaku sebagai akibat dari tindakan-tindakan yang dilakukan oleh aparat penegak hukum pidana. Berkaitan dengan hal itu sebagaimana hukum acara pidana menyediakan sarana untuk menguji tindakan-tindakan aparat penegak hukum yang melanggar hak asasi manusia. Adapun rumusan masalah dalam penelitian ini adalah Bagaimana fungsi hakim komisaris dalam menangani Miscarriage of Justice menurut sistem peradilan pidana di Indonesia? Metode yang dipergunakan dalam penelitian ini adalah metode penelitian hukum normatif/pendekatan diskriptif analisis. Keberadaan hakim komisaris dengan maksud untuk lebih memberi jaminan perlindungan terhadap HAM seseorang yang menjadi tersangka/terdakwa dalam proses peradilan pidana. Dengan adanya hakim komisaris mencegah terjadinya perbedaan pandangan mengenai keabsahan tindakan hukum pada pemeriksaan pendahuluan yakni mengenai keabsahan penangkapan, penahanan, penggeledahan, dan penyitaan karena tindakan hukum tersebut terkait dengan persoalan hak asasi manusia yang ditetapkan sebagai tersangka/terdakwa yakni mengenai kemerdekaan dan kebebasan, kepemilikan terhadap harta kekayaan dan perlindungan terhadap rasa aman dan tentram. Jaminan perlindungan terhadap hak tersangka/terdakwa pada tahapan pemeriksaan pendahuluan sebagai perwujudan dari fungsi hukum acara pidana yaitu menyelenggarakan peradilan yang adil (fair trial)dalam rangka untuk menemukan kebenaran materiil atau kebenaran yang hakiki. Dan upaya paksa yang dilakukan oleh Penyidik untuk mendapatkan bukti permulaan yang cukup bukan hanya diserahkan sepihak kepada penyidik akan tetapi harus ada pengujian yang dilakukan oleh hakim komisaris."
